ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 2457, 0, 169, 311, 0
2048, 2457, 0, 170, 311, 0
2048, 2457, 0, 171, 311, 0
2048, 2457, 0, 491, 311, 0
2048, 2457, 0, 172, 311, 0
2048, 2457, 0, 173, 311, 0
2048, 2457, 0, 175, 311, 0
2048, 2457, 0, 177, 311, 0
2048, 2457, 0, 178, 311, 0
2048, 2457, 0, 180, 311, 0
2048, 2457, 0, 181, 311, 0
2048, 2457, 0, 181, 311, 0
2048, 2457, 0, 182, 311, 0
2048, 2457, 0, 183, 311, 0
2048, 2457, 0, 185, 311, 0
2048, 2457, 0, 186, 311, 0
2048, 2457, 0, 187, 311, 0
2048, 2457, 0, 187, 311, 0
2048, 2457, 0, 188, 311, 0
2048, 2457, 0, 191, 311, 0
2048, 2457, 0, 192, 311, 0
2048, 2457, 0, 195, 311, 0
2048, 2457, 0, 195, 311, 0
2048, 2457, 0, 196, 311, 0
2048, 2457, 0, 197, 311, 0
2048, 2457, 0, 198, 311, 0
2048, 2457, 0, 199, 311, 0
2048, 2457, 0, 199, 311, 0
2048, 2457, 0, 200, 311, 0
2048, 2457, 0, 201, 311, 0
2048, 2457, 0, 202, 311, 0
2048, 2457, 0, 204, 311, 0
2048, 2457, 0, 204, 311, 0
2048, 2457, 0, 205, 311, 0
2048, 2457, 0, 206, 311, 0
