ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 3481, 0, 26, 46, 124
2048, 3481, 0, 53, 46, 186
2048, 3481, 0, 73, 46, 237
2048, 3481, 0, 102, 46, 25
2048, 3481, 0, 131, 46, 78
2048, 3481, 0, 169, 46, 237
2048, 3481, 0, 203, 46, 16
2048, 3481, 0, 227, 46, 149
2048, 3481, 0, 242, 46, 17
2048, 3481, 0, 279, 46, 34
2048, 3481, 0, 298, 46, 78
2048, 3481, 0, 331, 46, 70
2048, 3481, 0, 349, 46, 255
2048, 3481, 0, 21, 46, 204
2048, 3481, 0, 50, 46, 221
2048, 3481, 0, 81, 46, 202
2048, 3481, 0, 123, 46, 25
2048, 3481, 0, 150, 46, 34
2048, 3481, 0, 173, 46, 140
2048, 3481, 0, 194, 46, 211
2048, 3481, 0, 214, 46, 211
2048, 3481, 0, 238, 46, 229
2048, 3481, 0, 259, 46, 220
2048, 3481, 0, 283, 46, 246
2048, 3481, 0, 298, 46, 176
2048, 3481, 0, 317, 46, 149
2048, 3481, 0, 338, 46, 193
2048, 3481, 0, 11, 46, 133
2048, 3481, 0, 34, 46, 177
2048, 3481, 0, 49, 46, 71
2048, 3481, 0, 78, 46, 246
2048, 3481, 0, 118, 46, 140
2048, 3481, 0, 152, 46, 246
2048, 3481, 0, 170, 46, 78
2048, 3481, 0, 199, 46, 34
