ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 3276, 0, 320, 360, 176
2048, 3276, 0, 323, 360, 89
2048, 3276, 0, 322, 360, 140
2048, 3276, 0, 326, 360, 79
2048, 3276, 0, 326, 360, 52
2048, 3276, 0, 330, 360, 255
2048, 3276, 0, 330, 360, 238
2048, 3276, 0, 335, 360, 194
2048, 3276, 0, 341, 360, 211
2048, 3276, 0, 347, 360, 229
2048, 3276, 0, 351, 360, 255
2048, 3276, 0, 355, 360, 17
2048, 3276, 0, 0, 360, 26
2048, 3276, 0, 6, 360, 186
2048, 3276, 0, 17, 360, 204
2048, 3276, 0, 22, 360, 45
2048, 3276, 0, 34, 360, 54
2048, 3276, 0, 37, 360, 159
2048, 3276, 0, 44, 360, 142
2048, 3276, 0, 54, 360, 151
2048, 3276, 0, 63, 360, 186
2048, 3276, 0, 69, 360, 230
2048, 3276, 0, 77, 360, 248
2048, 3276, 0, 83, 360, 167
2048, 3276, 0, 91, 360, 167
2048, 3276, 0, 100, 360, 140
2048, 3276, 0, 104, 360, 175
2048, 3276, 0, 111, 360, 105
2048, 3276, 0, 120, 360, 140
2048, 3276, 0, 131, 360, 158
2048, 3276, 0, 142, 360, 167
2048, 3276, 0, 149, 360, 184
2048, 3276, 0, 156, 360, 193
2048, 3276, 0, 173, 360, 184
2048, 3276, 0, 186, 360, 25
