ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 0, 0, 222, 360, 0
2048, 0, 0, 222, 360, 0
2048, 0, 0, 222, 360, 0
2048, 0, 0, 221, 360, 0
2048, 0, 0, 220, 360, 248
2048, 0, 0, 218, 360, 239
2048, 0, 0, 216, 360, 221
2048, 0, 0, 212, 360, 204
2048, 0, 0, 210, 360, 168
2048, 0, 0, 203, 360, 151
2048, 0, 0, 198, 360, 89
2048, 0, 0, 191, 360, 45
2048, 0, 0, 178, 360, 239
2048, 0, 0, 168, 360, 124
2048, 0, 0, 158, 360, 45
2048, 0, 0, 151, 360, 222
2048, 0, 0, 141, 360, 178
2048, 0, 0, 134, 360, 107
2048, 0, 0, 123, 360, 81
2048, 0, 0, 124, 360, 1
2048, 0, 0, 116, 360, 72
2048, 0, 0, 110, 360, 45
2048, 0, 0, 106, 360, 54
2048, 0, 0, 93, 360, 134
2048, 0, 0, 85, 360, 107
2048, 0, 0, 79, 360, 125
2048, 0, 0, 72, 360, 134
2048, 0, 0, 59, 360, 160
2048, 0, 0, 47, 360, 107
2048, 0, 0, 48, 360, 98
2048, 0, 0, 34, 360, 98
2048, 0, 0, 25, 360, 45
2048, 0, 0, 19, 360, 19
2048, 0, 0, 10, 360, 1
2048, 0, 0, 3, 360, 37
2048, 0, 0, 357, 360, 45
2048, 0, 0, 349, 360, 195
2048, 0, 0, 343, 360, 186
2048, 0, 0, 331, 360, 248
2048, 0, 0, 323, 360, 248
2048, 0, 0, 315, 360, 168
2048, 0, 0, 308, 360, 221
2048, 0, 0, 298, 360, 239
2048, 0, 0, 290, 360, 204
2048, 0, 0, 283, 360, 212
2048, 0, 0, 272, 360, 212
2048, 0, 0, 264, 360, 19
2048, 0, 0, 258, 360, 19
2048, 0, 0, 246, 360, 19
2048, 0, 0, 232, 360, 19
2048, 0, 0, 224, 360, 222
2048, 0, 0, 220, 360, 222
2048, 0, 0, 214, 360, 248
2048, 0, 0, 205, 360, 28
2048, 0, 0, 191, 360, 19
2048, 0, 0, 183, 360, 213
2048, 0, 0, 191, 360, 240
2048, 0, 0, 182, 360, 125
2048, 0, 0, 170, 360, 98
2048, 0, 0, 155, 360, 98
2048, 0, 0, 148, 360, 89
2048, 0, 0, 128, 360, 98
2048, 0, 0, 117, 360, 213
2048, 0, 0, 109, 360, 169
2048, 0, 0, 104, 360, 178
2048, 0, 0, 96, 360, 1
2048, 0, 0, 83, 360, 1
2048, 0, 0, 75, 360, 72
2048, 0, 0, 72, 360, 81
2048, 0, 0, 64, 360, 160
2048, 0, 0, 57, 360, 222
2048, 0, 0, 49, 360, 222
2048, 0, 0, 42, 360, 72
2048, 0, 0, 37, 360, 107
2048, 0, 0, 485, 360, 134
2048, 0, 0, 26, 360, 126
2048, 0, 0, 21, 360, 151
2048, 0, 0, 19, 360, 222
2048, 0, 0, 14, 360, 19
2048, 0, 0, 8, 360, 1
2048, 0, 0, 7, 360, 19
2048, 0, 0, 5, 360, 72
2048, 0, 0, 3, 360, 124
2048, 0, 0, 360, 360, 169
2048, 0, 0, 356, 360, 79
2048, 0, 0, 352, 360, 95
2048, 0, 0, 348, 360, 105
2048, 0, 0, 344, 360, 114
2048, 0, 0, 344, 360, 96
2048, 0, 0, 338, 360, 140
2048, 0, 0, 331, 360, 140
2048, 0, 0, 330, 360, 87
2048, 0, 0, 329, 360, 96
2048, 0, 0, 315, 360, 105
2048, 0, 0, 306, 360, 116
2048, 0, 0, 295, 360, 72
2048, 0, 0, 291, 360, 10
2048, 0, 0, 277, 360, 10
2048, 0, 0, 269, 360, 178
2048, 0, 0, 261, 360, 107
2048, 0, 0, 254, 360, 89
2048, 0, 0, 253, 360, 89
2048, 0, 0, 251, 360, 89
2048, 0, 0, 240, 360, 81
2048, 0, 0, 236, 360, 107
2048, 0, 0, 228, 360, 151
2048, 0, 0, 220, 360, 178
2048, 0, 0, 211, 360, 142
2048, 0, 0, 205, 360, 186
2048, 0, 0, 204, 360, 204
2048, 0, 0, 197, 360, 10
2048, 0, 0, 187, 360, 10
2048, 0, 0, 178, 360, 186
2048, 0, 0, 174, 360, 125
2048, 0, 0, 161, 360, 186
2048, 0, 0, 150, 360, 107
2048, 0, 0, 143, 360, 81
2048, 0, 0, 135, 360, 89
2048, 0, 0, 133, 360, 98
2048, 0, 0, 125, 360, 134
2048, 0, 0, 111, 360, 72
2048, 0, 0, 102, 360, 10
2048, 0, 0, 93, 360, 19
2048, 0, 0, 86, 360, 19
2048, 0, 0, 77, 360, 248
2048, 0, 0, 72, 360, 28
2048, 0, 0, 64, 360, 81
2048, 0, 0, 61, 360, 72
2048, 0, 0, 51, 360, 116
2048, 0, 0, 37, 360, 45
2048, 0, 0, 27, 360, 248
2048, 0, 0, 16, 360, 28
2048, 0, 0, 14, 360, 10
2048, 0, 0, 3, 360, 72
2048, 0, 0, 355, 360, 37
2048, 0, 0, 348, 360, 195
2048, 0, 0, 338, 360, 177
2048, 0, 0, 332, 360, 159
2048, 0, 0, 323, 360, 133
2048, 0, 0, 326, 360, 142
2048, 0, 0, 317, 360, 35
2048, 0, 0, 313, 360, 44
2048, 0, 0, 305, 360, 105
2048, 0, 0, 292, 360, 52
2048, 0, 0, 282, 360, 35
2048, 0, 0, 272, 360, 125
2048, 0, 0, 262, 360, 98
2048, 0, 0, 252, 360, 98
2048, 0, 0, 243, 360, 63
2048, 0, 0, 239, 360, 63
2048, 0, 0, 229, 360, 1
2048, 0, 0, 222, 360, 248
2048, 0, 0, 216, 360, 222
2048, 0, 0, 205, 360, 240
2048, 0, 0, 203, 360, 1
2048, 0, 0, 191, 360, 72
2048, 0, 0, 185, 360, 54
2048, 0, 0, 180, 360, 89
2048, 0, 0, 175, 360, 134
2048, 0, 0, 165, 360, 169
2048, 0, 0, 164, 360, 116
2048, 0, 0, 153, 360, 195
2048, 0, 0, 146, 360, 160
2048, 0, 0, 137, 360, 151
2048, 0, 0, 126, 360, 169
2048, 0, 0, 115, 360, 89
2048, 0, 0, 106, 360, 98
2048, 0, 0, 94, 360, 72
2048, 0, 0, 83, 360, 10
2048, 0, 0, 74, 360, 213
2048, 0, 0, 61, 360, 222
2048, 0, 0, 49, 360, 116
2048, 0, 0, 46, 360, 107
2048, 0, 0, 42, 360, 143
2048, 0, 0, 34, 360, 187
2048, 0, 0, 26, 360, 213
2048, 0, 0, 16, 360, 240
2048, 0, 0, 7, 360, 231
2048, 0, 0, 360, 360, 1
2048, 0, 0, 351, 360, 186
2048, 0, 0, 347, 360, 186
2048, 0, 0, 335, 360, 8
2048, 0, 0, 332, 360, 8
2048, 0, 0, 325, 360, 8
2048, 0, 0, 321, 360, 239
2048, 0, 0, 313, 360, 17
2048, 0, 0, 305, 360, 17
2048, 0, 0, 300, 360, 35
2048, 0, 0, 291, 360, 70
2048, 0, 0, 483, 360, 160
2048, 0, 0, 278, 360, 187
2048, 0, 0, 262, 360, 160
2048, 0, 0, 253, 360, 125
2048, 0, 0, 246, 360, 72
2048, 0, 0, 238, 360, 72
2048, 0, 0, 227, 360, 37
2048, 0, 0, 219, 360, 10
2048, 0, 0, 208, 360, 10
2048, 0, 0, 198, 360, 213
2048, 0, 0, 189, 360, 204
