ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 4095, 0, 164, 314, 105
2048, 4095, 0, 176, 314, 69
2048, 4095, 0, 183, 314, 87
2048, 4095, 0, 187, 314, 87
2048, 4095, 0, 191, 314, 96
2048, 4095, 0, 205, 314, 237
2048, 4095, 0, 215, 314, 246
2048, 4095, 0, 219, 314, 8
2048, 4095, 0, 222, 314, 237
2048, 4095, 0, 229, 314, 184
2048, 4095, 0, 237, 314, 140
2048, 4095, 0, 251, 314, 131
2048, 4095, 0, 255, 314, 149
2048, 4095, 0, 258, 314, 122
2048, 4095, 0, 263, 314, 114
2048, 4095, 0, 266, 314, 122
2048, 4095, 0, 274, 314, 25
2048, 4095, 0, 281, 314, 8
2048, 4095, 0, 288, 314, 34
2048, 4095, 0, 294, 314, 70
2048, 4095, 0, 308, 314, 61
2048, 4095, 0, 316, 314, 114
2048, 4095, 0, 323, 314, 61
2048, 4095, 0, 333, 314, 87
2048, 4095, 0, 339, 314, 149
2048, 4095, 0, 352, 314, 158
2048, 4095, 0, 9, 314, 246
2048, 4095, 0, 16, 314, 176
2048, 4095, 0, 24, 314, 176
2048, 4095, 0, 31, 314, 185
2048, 4095, 0, 37, 314, 194
2048, 4095, 0, 51, 314, 123
2048, 4095, 0, 58, 314, 176
2048, 4095, 0, 62, 314, 176
2048, 4095, 0, 70, 314, 123
2048, 4095, 0, 75, 314, 141
2048, 4095, 0, 87, 314, 70
2048, 4095, 0, 93, 314, 175
2048, 4095, 0, 105, 314, 167
2048, 4095, 0, 111, 314, 202
2048, 4095, 0, 113, 314, 193
2048, 4095, 0, 112, 314, 158
2048, 4095, 0, 119, 314, 25
2048, 4095, 0, 132, 314, 25
2048, 4095, 0, 145, 314, 105
2048, 4095, 0, 149, 314, 149
2048, 4095, 0, 155, 314, 140
2048, 4095, 0, 166, 314, 87
2048, 4095, 0, 171, 314, 131
2048, 4095, 0, 177, 314, 70
2048, 4095, 0, 188, 314, 70
2048, 4095, 0, 195, 314, 149
2048, 4095, 0, 202, 314, 219
2048, 4095, 0, 214, 314, 219
2048, 4095, 0, 223, 314, 211
2048, 4095, 0, 232, 314, 175
2048, 4095, 0, 239, 314, 219
2048, 4095, 0, 245, 314, 228
2048, 4095, 0, 257, 314, 184
2048, 4095, 0, 264, 314, 246
2048, 4095, 0, 271, 314, 255
2048, 4095, 0, 277, 314, 219
2048, 4095, 0, 293, 314, 211
2048, 4095, 0, 305, 314, 34
2048, 4095, 0, 311, 314, 34
2048, 4095, 0, 319, 314, 8
2048, 4095, 0, 330, 314, 255
2048, 4095, 0, 336, 314, 34
2048, 4095, 0, 340, 314, 34
2048, 4095, 0, 350, 314, 219
2048, 4095, 0, 359, 314, 246
2048, 4095, 0, 357, 314, 8
2048, 4095, 0, 6, 314, 193
2048, 4095, 0, 18, 314, 239
2048, 4095, 0, 23, 314, 239
2048, 4095, 0, 27, 314, 230
2048, 4095, 0, 32, 314, 195
2048, 4095, 0, 40, 314, 142
2048, 4095, 0, 52, 314, 159
2048, 4095, 0, 65, 314, 230
2048, 4095, 0, 72, 314, 0
2048, 4095, 0, 79, 314, 239
2048, 4095, 0, 88, 314, 61
2048, 4095, 0, 99, 314, 211
2048, 4095, 0, 101, 314, 202
2048, 4095, 0, 114, 314, 175
2048, 4095, 0, 119, 314, 255
2048, 4095, 0, 128, 314, 255
2048, 4095, 0, 129, 314, 8
2048, 4095, 0, 140, 314, 167
2048, 4095, 0, 143, 314, 149
2048, 4095, 0, 153, 314, 114
2048, 4095, 0, 163, 314, 140
2048, 4095, 0, 176, 314, 149
2048, 4095, 0, 180, 314, 167
2048, 4095, 0, 189, 314, 184
2048, 4095, 0, 198, 314, 149
2048, 4095, 0, 208, 314, 184
2048, 4095, 0, 218, 314, 193
2048, 4095, 0, 229, 314, 16
2048, 4095, 0, 241, 314, 16
2048, 4095, 0, 245, 314, 96
2048, 4095, 0, 252, 314, 43
2048, 4095, 0, 270, 314, 16
2048, 4095, 0, 276, 314, 60
2048, 4095, 0, 283, 314, 78
2048, 4095, 0, 281, 314, 60
2048, 4095, 0, 286, 314, 219
2048, 4095, 0, 298, 314, 175
2048, 4095, 0, 305, 314, 193
2048, 4095, 0, 317, 314, 158
2048, 4095, 0, 324, 314, 158
2048, 4095, 0, 337, 314, 184
2048, 4095, 0, 345, 314, 237
2048, 4095, 0, 348, 314, 149
2048, 4095, 0, 2, 314, 122
2048, 4095, 0, 7, 314, 35
2048, 4095, 0, 20, 314, 97
2048, 4095, 0, 25, 314, 167
2048, 4095, 0, 32, 314, 105
2048, 4095, 0, 50, 314, 105
2048, 4095, 0, 54, 314, 158
2048, 4095, 0, 62, 314, 132
2048, 4095, 0, 510, 314, 88
2048, 4095, 0, 80, 314, 222
2048, 4095, 0, 97, 314, 149
2048, 4095, 0, 99, 314, 69
2048, 4095, 0, 107, 314, 43
2048, 4095, 0, 114, 314, 255
2048, 4095, 0, 134, 314, 16
2048, 4095, 0, 145, 314, 131
