ADC_pan_value, ADC_tilt_value, Button_value, Encoder_tilt_value, Encoder_pan_value, Tilt_Velocity
2048, 1638, 0, 193, 359, 0
2048, 1638, 0, 193, 359, 0
2048, 1638, 0, 193, 359, 0
2048, 1638, 0, 193, 359, 0
2048, 1638, 0, 193, 359, 0
2048, 1638, 0, 192, 359, 0
2048, 1638, 0, 192, 359, 248
2048, 1638, 0, 192, 359, 248
2048, 1638, 0, 191, 359, 248
2048, 1638, 0, 191, 359, 239
2048, 1638, 0, 189, 359, 239
2048, 1638, 0, 187, 359, 221
2048, 1638, 0, 186, 359, 204
2048, 1638, 0, 184, 359, 195
2048, 1638, 0, 183, 359, 177
2048, 1638, 0, 181, 359, 168
2048, 1638, 0, 179, 359, 159
2048, 1638, 0, 176, 359, 142
2048, 1638, 0, 176, 359, 115
2048, 1638, 0, 172, 359, 124
2048, 1638, 0, 170, 359, 89
2048, 1638, 0, 167, 359, 89
2048, 1638, 0, 164, 359, 80
2048, 1638, 0, 162, 359, 62
2048, 1638, 0, 160, 359, 62
2048, 1638, 0, 158, 359, 54
2048, 1638, 0, 510, 359, 54
2048, 1638, 0, 155, 359, 149
2048, 1638, 0, 152, 359, 71
2048, 1638, 0, 150, 359, 45
2048, 1638, 0, 147, 359, 62
2048, 1638, 0, 147, 359, 54
2048, 1638, 0, 145, 359, 80
2048, 1638, 0, 144, 359, 89
2048, 1638, 0, 142, 359, 98
2048, 1638, 0, 140, 359, 98
2048, 1638, 0, 140, 359, 98
2048, 1638, 0, 139, 359, 19
2048, 1638, 0, 138, 359, 115
2048, 1638, 0, 138, 359, 133
2048, 1638, 0, 138, 359, 151
2048, 1638, 0, 138, 359, 177
2048, 1638, 0, 138, 359, 177
2048, 1638, 0, 138, 359, 195
2048, 1638, 0, 138, 359, 204
2048, 1638, 0, 138, 359, 221
2048, 1638, 0, 137, 359, 239
2048, 1638, 0, 137, 359, 230
2048, 1638, 0, 137, 359, 239
2048, 1638, 0, 137, 359, 248
2048, 1638, 0, 137, 359, 248
2048, 1638, 0, 136, 359, 248
2048, 1638, 0, 136, 359, 239
2048, 1638, 0, 135, 359, 239
2048, 1638, 0, 134, 359, 230
2048, 1638, 0, 132, 359, 221
2048, 1638, 0, 131, 359, 204
2048, 1638, 0, 128, 359, 204
2048, 1638, 0, 123, 359, 177
2048, 1638, 0, 120, 359, 133
2048, 1638, 0, 118, 359, 107
2048, 1638, 0, 115, 359, 89
2048, 1638, 0, 113, 359, 71
2048, 1638, 0, 111, 359, 54
2048, 1638, 0, 108, 359, 45
2048, 1638, 0, 107, 359, 27
2048, 1638, 0, 106, 359, 36
2048, 1638, 0, 104, 359, 36
2048, 1638, 0, 103, 359, 45
2048, 1638, 0, 101, 359, 80
2048, 1638, 0, 99, 359, 89
2048, 1638, 0, 98, 359, 89
2048, 1638, 0, 97, 359, 107
2048, 1638, 0, 96, 359, 115
2048, 1638, 0, 96, 359, 124
2048, 1638, 0, 95, 359, 151
2048, 1638, 0, 95, 359, 151
2048, 1638, 0, 95, 359, 159
2048, 1638, 0, 94, 359, 177
2048, 1638, 0, 94, 359, 177
2048, 1638, 0, 94, 359, 195
2048, 1638, 0, 94, 359, 212
2048, 1638, 0, 93, 359, 221
2048, 1638, 0, 93, 359, 221
2048, 1638, 0, 92, 359, 230
2048, 1638, 0, 91, 359, 221
2048, 1638, 0, 90, 359, 221
2048, 1638, 0, 89, 359, 212
2048, 1638, 0, 88, 359, 204
2048, 1638, 0, 86, 359, 204
2048, 1638, 0, 85, 359, 186
2048, 1638, 0, 83, 359, 177
2048, 1638, 0, 78, 359, 159
2048, 1638, 0, 76, 359, 124
2048, 1638, 0, 74, 359, 107
2048, 1638, 0, 70, 359, 98
2048, 1638, 0, 68, 359, 71
2048, 1638, 0, 66, 359, 62
2048, 1638, 0, 64, 359, 54
2048, 1638, 0, 62, 359, 45
2048, 1638, 0, 60, 359, 45
2048, 1638, 0, 59, 359, 36
2048, 1638, 0, 57, 359, 45
2048, 1638, 0, 56, 359, 71
2048, 1638, 0, 55, 359, 80
2048, 1638, 0, 55, 359, 89
2048, 1638, 0, 54, 359, 124
2048, 1638, 0, 54, 359, 133
2048, 1638, 0, 53, 359, 151
2048, 1638, 0, 53, 359, 159
2048, 1638, 0, 53, 359, 177
2048, 1638, 0, 53, 359, 195
2048, 1638, 0, 53, 359, 204
2048, 1638, 0, 53, 359, 221
2048, 1638, 0, 52, 359, 230
2048, 1638, 0, 52, 359, 230
2048, 1638, 0, 52, 359, 230
2048, 1638, 0, 51, 359, 239
2048, 1638, 0, 50, 359, 230
2048, 1638, 0, 49, 359, 230
2048, 1638, 0, 48, 359, 221
2048, 1638, 0, 47, 359, 212
2048, 1638, 0, 45, 359, 204
2048, 1638, 0, 44, 359, 186
